ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-523781,2,42.228512,-71.182137,Dedham,Norfolk,MA,34,34,89,29.66,4,0,0
A-1303356,2,43.055599,-88.047562,Milwaukee,Milwaukee,WI,52,52,76,29.42,10,0,0
A-340945,3,37.701031,-121.922951,Dublin,Alameda,CA,69.1,,51,29.99,10,8.1,
A-1403553,2,40.275784,-111.71904,Orem,Utah,UT,69,69,32,25.48,10,3,0
A-1965402,3,26.029705,-80.352158,Fort Lauderdale,Broward,FL,86,,72,30.1,10,6.9,
A-2695425,2,47.854313,-122.257668,Lynnwood,Snohomish,WA,55,,100,30.15,0.2,,
A-1011219,2,39.680248,-104.960617,Denver,Denver,CO,27,22,72,24.24,10,5,0
A-56727,3,34.19957,-118.338249,Burbank,Los Angeles,CA,54,,93,29.84,2.5,13.8,0.04
A-726562,2,33.145626,-87.543922,Tuscaloosa,Tuscaloosa,AL,86,86,67,29.75,10,6,0
A-2165196,2,39.663635,-86.196091,Indianapolis,Marion,IN,50,,96,29.69,1,21.9,0.24
A-3224241,2,26.051948,-80.162248,Dania,Broward,FL,70,70,81,30.08,10,9,0
A-4046694,4,40.57424,-74.634809,Raritan,Somerset,NJ,59,,64,30.3,10,4.6,
A-1359228,3,36.238777,-80.817421,Jonesville,Yadkin,NC,86,86,51,28.74,10,7,0
A-188493,2,42.804905,-86.108727,Holland,Ottawa,MI,62.1,,86,30.02,10,9.2,
A-1268882,2,30.069794,-95.246941,Kingwood,Montgomery,TX,82,82,79,29.68,10,7,0
A-763614,2,29.316389,-100.431824,Brackettville,Kinney,TX,96,96,19,28.7,10,17,0
A-4065594,2,28.68764,-81.38861,Longwood,Seminole,FL,52,,41,30.2,10,9.2,
A-822576,3,32.479179,-93.779533,Shreveport,Caddo,LA,68,68,42,30.06,10,9,0
A-4144146,3,41.79196,-88.05687,Downers Grove,DuPage,IL,66.9,,87,29.75,5,8.1,
A-2400309,2,37.344692,-120.613228,Atwater,Merced,CA,66.2,,60,30.07,8,4.6,
A-3771250,2,37.953792,-122.328714,San Pablo,Contra Costa,CA,56,56,72,30.21,6,6,0
A-2738154,2,29.87099,-95.419054,Houston,Harris,TX,64,,34,30.04,10,17.3,
A-3072244,2,27.367576,-80.413442,Fort Pierce,St. Lucie,FL,75,75,76,30,10,6,0
A-467471,2,28.675461,-81.853317,Leesburg,Lake,FL,82,,82,30.07,10,10.4,
A-2444243,3,41.832752,-71.416924,Providence,Providence,RI,39,32.8,53,29.63,10,9.2,
A-2479489,2,40.119648,-75.355667,Norristown,Montgomery,PA,41,,87,30.23,10,,
A-858724,2,33.975071,-80.397469,Sumter,Sumter,SC,55,55,100,29.85,7,0,0
A-95697,2,33.781464,-117.83091,Orange,Orange,CA,75,,62,29.78,8,8.1,
A-912044,2,35.204861,-80.835892,Charlotte,Mecklenburg,NC,57,57,83,29.14,2,13,0
A-396073,3,47.465076,-122.266426,Seattle,King,WA,51.1,,96,29.96,10,5.8,0
A-2872184,2,45.13506,-93.29429,Minneapolis,Anoka,MN,53.6,,94,29.51,10,15,
A-275740,2,30.338568,-97.758842,Austin,Travis,TX,75,,87,30.04,10,4.6,
A-698642,2,34.177223,-118.394211,Valley Village,Los Angeles,CA,63,63,75,29.03,10,3,0
A-3827775,2,35.100213,-85.228718,Chattanooga,Hamilton,TN,52,52,47,29.51,10,12,0
A-2761301,2,42.38346,-83.066,Detroit,Wayne,MI,18,3.1,68,30.4,10,16.1,
A-3253772,2,33.803597,-83.873436,Loganville,Walton,GA,50,50,68,29.2,10,5,0
A-4000592,2,33.915242,-118.187599,Lynwood,Los Angeles,CA,69.1,,68,29.8,10,9.2,
A-2295844,3,37.825397,-122.304802,Oakland,Alameda,CA,55.9,,80,30.06,10,,
A-685991,2,34.648842,-118.376671,Santa Clarita,Los Angeles,CA,68,68,68,29.03,10,6,0
A-3430192,2,45.090555,-93.437563,Osseo,Hennepin,MN,32,27,92,29.07,3,5,0.01
A-2508520,3,34.155609,-79.872971,Florence,Florence,SC,51.1,,48,30.03,10,10.4,
A-3471992,2,41.46681,-81.59693,Cleveland,Cuyahoga,OH,75,75,40,29.15,10,18,0
A-1662476,3,47.786701,-122.199059,Bothell,Snohomish,WA,41,39,96,30.52,6,3.5,
A-648959,3,40.535236,-76.429253,Pine Grove,Schuylkill,PA,57,57,32,29.84,10,12,0
A-3900841,2,29.749321,-95.45621,Houston,Harris,TX,50,,76,30.15,10,6.9,
A-4084393,3,41.78398,-72.66006,Hartford,Hartford,CT,62.1,,70,30.25,10,10.4,
A-1069823,2,39.39241,-119.767387,Reno,Washoe,NV,63,63,31,25.63,10,0,0
A-386157,2,30.192041,-97.698418,Austin,Travis,TX,62.1,,52,29.95,10,5.8,
A-1801865,2,28.603695,-81.407097,Orlando,Orange,FL,80.1,,81,30.03,10,6.9,
A-2851275,2,32.7542,-117.20055,San Diego,San Diego,CA,77,,64,29.86,10,12.7,
A-1485128,2,45.43708,-93.965218,Clear Lake,Sherburne,MN,41,37,82,29.03,10,6,0
A-3374325,2,41.044816,-73.550824,Stamford,Fairfield,CT,51,51,92,29.78,9,0,0
A-66464,3,34.072235,-117.926643,West Covina,Los Angeles,CA,68,,83,30,10,9.2,
A-47173,2,34.232944,-117.420547,San Bernardino,San Bernardino,CA,95,,15,29.9,7,5.8,
A-604581,2,26.4855,-81.801949,Fort Myers,Lee,FL,77,77,100,29.92,10,6,0
A-2646234,3,26.759096,-80.091019,West Palm Beach,Palm Beach,FL,78.1,,96,29.9,6,5.8,0.04
A-162992,2,41.317612,-96.014236,Omaha,Douglas,NE,57.9,,62,29.47,10,9.2,
A-244031,2,40.107426,-75.110184,Jenkintown,Montgomery,PA,51.1,,77,30.2,8,3.5,
A-4088407,4,33.86876,-118.19536,Long Beach,Los Angeles,CA,57,,72,30.2,2.5,,
A-150620,3,33.8237,-84.351959,Atlanta,Fulton,GA,61,,75,30.23,9,4.6,
A-737841,2,28.652527,-81.535851,Apopka,Orange,FL,83,83,67,29.85,1,17,0.05
A-2397387,2,29.742775,-95.402084,Houston,Harris,TX,64.4,,21,30.35,10,21.9,
A-2824296,2,40.84992,-73.943164,New York,New York,NY,79,,56,30.02,7,8.1,
A-3008045,2,33.67338,-117.833927,Irvine,Orange,CA,71,71,61,29.91,8,10,0
A-1504021,2,39.624142,-105.090958,Littleton,Jefferson,CO,1.9,-7.6,83,30.45,6,4.6,
A-2789382,3,38.918291,-76.8522,Hyattsville,Prince George's,MD,82.4,,58,29.94,10,5.8,
A-3826767,2,45.4303,-123.82412,Tillamook,Tillamook,OR,39,39,87,30.33,10,0,0
A-1862424,3,32.925797,-96.812576,Dallas,Dallas,TX,91.4,,46,29.95,10,9.2,
A-1754965,2,30.391626,-91.162056,Baton Rouge,East Baton Rouge,LA,55.9,,97,29.96,10,10.4,
A-4037146,2,34.1485,-118.03579,Arcadia,Los Angeles,CA,82.4,,45,29.91,9,9.2,
A-324283,2,41.985039,-88.143227,Hanover Park,Cook,IL,16,4.4,59,30.41,10,9.2,
A-3946284,2,45.253822,-123.16319,Mcminnville,Yamhill,OR,48,,74,30.17,10,12.7,
A-3818780,2,38.559524,-121.373107,Sacramento,Sacramento,CA,86,86,13,29.89,10,5,
A-2348465,2,34.139923,-118.365753,Studio City,Los Angeles,CA,66.9,,28,30.07,10,,
A-3641456,4,39.01045,-77.1508,Bethesda,Montgomery,MD,52,52,31,29.97,10,8,0
A-1874335,2,35.361111,-97.512177,Moore,Cleveland,OK,73.4,,94,29.99,5,13.8,
A-1832258,2,32.206776,-110.974632,Tucson,Pima,AZ,60.1,,57,30.06,10,19.6,
A-1278798,3,44.217812,-88.472977,Neenah,Winnebago,WI,72,72,94,28.82,7,6,0
A-2088796,3,43.112152,-75.20536,Utica,Oneida,NY,64.9,,97,29.83,2.5,10.4,
A-1291774,3,32.679314,-96.608727,Dallas,Dallas,TX,78,78,46,29.59,10,3,0
A-1103933,2,39.595062,-104.821487,Englewood,Arapahoe,CO,45,41,49,24.31,10,8,0
A-3415063,2,32.06439,-86.055317,Ramer,Montgomery,AL,,,,29.67,,,0
A-3809593,2,34.186646,-118.474262,Van Nuys,Los Angeles,CA,72,72,22,29.09,10,9,0
A-2909504,2,39.76575,-105.00029,Denver,Denver,CO,53.6,,38,29.97,50,6.9,
A-140616,2,28.429483,-81.443886,Orlando,Orange,FL,87.1,,53,30.11,10,12.7,
A-3970480,2,44.966545,-93.271875,Minneapolis,Hennepin,MN,45,37.9,68,29.6,10,16.1,
A-3420028,2,25.941563,-80.189584,Miami,Miami-Dade,FL,65,65,87,30.01,10,12,0.02
A-795310,2,33.647751,-112.030861,Phoenix,Maricopa,AZ,105,105,8,28.15,10,9,0
A-3059521,2,33.710022,-117.72496,Irvine,Orange,CA,59,59,53,30,10,0,0
A-905803,2,44.709011,-93.425919,Prior Lake,Scott,MN,11,3,70,29.64,10,5,0
A-2648416,2,43.049507,-76.145592,Syracuse,Onondaga,NY,69.1,,90,29.93,10,8.1,0
A-616307,2,42.269131,-88.033722,Mundelein,Lake,IL,75,75,62,29.28,10,9,0
A-4063352,2,33.969206,-118.34397,Inglewood,Los Angeles,CA,57.9,,81,30.05,2,13.8,0
A-914789,2,39.588039,-104.690315,Aurora,Arapahoe,CO,30,24,54,24.17,10,6,0
A-698307,3,29.813883,-95.360069,Houston,Harris,TX,77,77,90,29.85,7,10,0.1
A-1029785,2,43.102058,-75.353928,Whitesboro,Oneida,NY,4,-10,84,29.8,7,9,0
A-4110586,2,27.944799,-82.537212,Tampa,Hillsborough,FL,75,,51,30.07,10,5.8,
A-13212,2,37.424957,-122.313866,Redwood City,San Mateo,CA,66.2,,64,29.89,10,8.1,
A-1752900,2,30.46752,-91.130203,Baton Rouge,East Baton Rouge,LA,55,,77,30.13,10,11.5,
A-1740556,3,30.245253,-82.674622,Lake City,Columbia,FL,84.2,,51,30.02,10,11.5,
A-1635803,2,30.488911,-91.11261,Baton Rouge,East Baton Rouge,LA,53.1,,40,30.24,10,9.2,
A-2469560,3,36.803783,-76.429718,Chesapeake,Chesapeake,VA,80,80,45,30,10,8,0
A-1484470,2,35.136021,-81.090218,Clover,York,SC,49,49,83,29.34,10,0,0
A-3613559,1,37.80644,-121.99085,Danville,Contra Costa,CA,58,58,51,29.95,10,7,0
A-1652477,3,42.268215,-85.178772,Battle Creek,Calhoun,MI,10,-0.9,37,30.61,10,6.9,
A-981564,3,30.263351,-81.607735,Jacksonville,Duval,FL,72,72,87,30.01,10,14,0
A-2627798,3,33.914009,-84.351822,Atlanta,Fulton,GA,71.1,,73,30.06,10,,
A-766786,2,29.41136,-98.414177,San Antonio,Bexar,TX,89,89,43,29.22,10,13,0
A-3258914,2,44.305071,-93.309032,Faribault,Rice,MN,3,-17,85,28.58,,17,0
A-1941293,2,35.568905,-121.103958,Cambria,San Luis Obispo,CA,82,82,39,29.7,10,3,0
A-2013084,3,34.064995,-118.000229,Baldwin Park,Los Angeles,CA,75.2,,65,29.93,10,5.8,
A-1872281,3,47.392906,-122.28891,Kent,King,WA,60.1,,69,30.04,10,,
A-3406152,2,34.042774,-118.27294,Los Angeles,Los Angeles,CA,54,54,28,29.96,10,3,0
A-4189756,4,39.6905,-78.13043,Hancock,Washington,MD,80,80,67,29.4,10,5,0
A-2419988,3,33.74649,-84.430565,Atlanta,Fulton,GA,34,26.6,100,30.01,1,9.2,0.13
A-1696166,2,40.026329,-79.07663,Somerset,Somerset,PA,30.2,,64,30.13,10,,
A-773506,2,42.385262,-87.963318,Gurnee,Lake,IL,61,61,83,29.07,10,18,0
A-189330,2,42.854557,-85.590263,Grand Rapids,Kent,MI,66,,87,29.73,9,15,
A-2555165,2,37.850098,-122.22319,Oakland,Alameda,CA,72,,48,30.05,9,9.2,
A-3244363,2,37.894302,-122.120171,Lafayette,Contra Costa,CA,58,58,39,29.94,10,3,0
A-3327558,4,35.774193,-77.99324,Wilson,Wilson,NC,37,37,76,30.17,10,0,0
A-4084576,2,28.57991,-81.37501,Orlando,Orange,FL,70,,97,30.35,10,5.8,
A-1290438,2,40.701229,-73.378502,Lindenhurst,Suffolk,NY,68,68,70,29.92,10,9,0
A-3252516,2,35.163418,-85.210939,Hixson,Hamilton,TN,46,43,63,29.33,10,6,0
A-1393724,2,38.017811,-84.456573,Lexington,Fayette,KY,63,63,72,29.04,10,7,0
A-2357277,3,38.061886,-121.373779,Stockton,San Joaquin,CA,50,,96,29.91,2.5,4.6,0.02
A-1031564,3,29.771502,-95.154381,Houston,Harris,TX,55,55,49,30.28,10,10,0
A-277656,2,29.81192,-95.474442,Houston,Harris,TX,68,,83,30.11,10,5.8,
A-707033,3,39.413227,-104.868355,Castle Rock,Douglas,CO,83,83,32,24.23,10,14,0
A-3649042,1,32.25022,-110.9865,Tucson,Pima,AZ,78,78,15,27.15,10,8,0
A-2206234,2,35.339268,-80.877419,Charlotte,Mecklenburg,NC,59,,93,30.1,3,10.4,0.12
A-1014705,2,43.099541,-77.508537,Pittsford,Monroe,NY,13,4,74,30.03,10,6,0
A-4057504,4,47.62545,-122.33976,Seattle,King,WA,54,,62,30.16,10,4.6,0
A-1737496,3,41.579468,-87.607269,Thornton,Cook,IL,49.1,,71,29.84,10,9.2,
A-1174130,2,33.93922,-80.38385,Sumter,Sumter,SC,72,72,60,30.13,9,7,0
A-1180552,2,34.87529,-82.428963,Greenville,Greenville,SC,74,74,73,28.85,10,9,0
A-508251,2,29.736166,-95.605843,Houston,Harris,TX,82.9,,82,30.03,10,6.9,
A-3079847,2,34.036408,-78.813221,Loris,Horry,SC,55,55,69,30.32,10,0,0
A-4193260,2,39.440233,-111.549032,Mount Pleasant,Sanpete,UT,33,24,70,24.14,10,12,0
A-2228746,3,32.920784,-96.750481,Dallas,Dallas,TX,68,,43,30.24,13,11.5,
A-3438568,2,33.787883,-117.830289,Orange,Orange,CA,73,73,55,29.87,10,10,0
A-1729091,3,32.903461,-80.023659,Charleston,Charleston,SC,75,,57,30.14,10,10.4,
A-1450155,2,34.619595,-87.039543,Decatur,Morgan,AL,44,44,79,29.71,10,3,0
A-366107,2,41.878143,-88.254189,West Chicago,DuPage,IL,27,18,78,30.18,3,9.2,0
A-3251094,2,46.063259,-95.322993,Miltona,Douglas,MN,56,56,47,28.37,10,9,0
A-4224489,2,40.302764,-111.72602,Orem,Utah,UT,94,94,18,25.59,10,7,0
A-3315498,2,32.707661,-96.829429,Dallas,Dallas,TX,46,42,68,29.28,10,8,0
A-935040,2,29.81563,-95.361137,Houston,Harris,TX,46,39,76,29.67,10,16,0
A-2545245,3,25.941519,-80.189461,Miami,Miami-Dade,FL,78.1,,93,29.92,10,9.2,0.12
A-1791311,3,37.506687,-122.338402,Redwood City,San Mateo,CA,62.6,,77,29.75,10,3.5,
A-375012,2,41.579193,-73.909103,Wappingers Falls,Dutchess,NY,51.1,,36,29.83,10,4.6,
A-3441843,3,42.38782,-83.01626,Detroit,Wayne,MI,60,60,86,29.34,10,6,0
A-3234991,2,33.799601,-117.878114,Anaheim,Orange,CA,70,70,57,29.8,10,5,0
A-1733105,2,30.461388,-97.793465,Austin,Williamson,TX,73.9,,30,30.07,10,6.9,
A-1306646,3,34.060234,-118.214859,Los Angeles,Los Angeles,CA,84,84,49,29.74,9,3,0
A-1642873,3,33.207241,-117.385078,Oceanside,San Diego,CA,51.1,,100,30.04,10,,0.01
A-2194272,2,29.614811,-82.34079,Gainesville,Alachua,FL,69.1,,42,30.07,10,4.6,
A-2434749,2,43.140774,-77.596916,Rochester,Monroe,NY,21.9,11,68,29.94,10,10.4,0
A-440851,2,33.84761,-117.817993,Anaheim,Orange,CA,80.1,,43,29.9,10,4.6,
A-632662,2,37.869522,-122.304756,Berkeley,Alameda,CA,55,55,89,30.03,10,0,0
A-3220774,2,44.819899,-93.208634,Saint Paul,Dakota,MN,22,13,85,29.03,9,8,0
A-1464605,3,37.504051,-122.333481,Belmont,San Mateo,CA,64,64,49,30.23,10,15,0
A-929063,2,42.351238,-83.047958,Detroit,Wayne,MI,36,28,73,29.24,10,12,0
A-1615282,2,33.137047,-117.163651,San Marcos,San Diego,CA,51.1,,89,30.13,6,,
A-2982064,2,30.361028,-97.740844,Austin,Travis,TX,59,59,90,29.21,2,0,0
A-3844981,2,35.00207,-85.39642,Chattanooga,Hamilton,TN,49,49,54,29.52,10,3,0
A-226937,2,38.918392,-84.089188,Bethel,Clermont,OH,83.5,,51,30.15,10,3.5,
A-1671801,3,47.602886,-122.183708,Bellevue,King,WA,48,,52,30.16,10,3.5,
A-166270,2,41.285084,-96.052605,Omaha,Douglas,NE,64.2,,37,30.06,10,8.1,
A-113677,3,33.835209,-117.247612,Perris,Riverside,CA,75.4,,58,29.85,10,11.5,
A-613617,2,35.380802,-119.044342,Bakersfield,Kern,CA,93,93,20,29.4,7,10,0
A-3538837,1,36.06449,-79.46234,Burlington,Alamance,NC,89,89,55,29.28,10,6,0
A-31032,3,38.667591,-121.540161,Sacramento,Sacramento,CA,82.9,,39,29.9,10,11.5,
A-3989039,4,38.842124,-76.758905,Upper Marlboro,Prince George's,MD,48.2,,93,29.76,10,4.6,
A-3654873,3,41.88776,-88.13616,Wheaton,DuPage,IL,58,58,60,29.02,10,3,0.01
A-3447995,2,33.80031,-84.24985,Clarkston,DeKalb,GA,70,70,90,28.91,10,5,0
A-2130915,3,36.242706,-82.987946,Mosheim,Greene,TN,66,66,100,28.39,6,0,0.02
A-625733,2,33.750778,-84.389816,Atlanta,Fulton,GA,53,53,89,29.15,10,3,0
A-3578890,4,36.13987,-85.2806,Monterey,Putnam,TN,57,57,77,29.06,10,0,0
A-2301423,2,45.46566,-122.826126,Beaverton,Washington,OR,36,,93,30.44,0.2,,
A-1464400,2,35.167191,-106.725052,Albuquerque,Bernalillo,NM,50,50,28,23.94,10,40,0
A-4174103,3,41.69299,-71.47666,Warwick,Kent,RI,56,56,93,29.94,10,7,0
A-85972,3,34.004791,-118.173012,Los Angeles,Los Angeles,CA,77,,58,29.91,10,8.1,
A-2185559,2,30.213484,-97.780281,Austin,Travis,TX,79,,62,29.88,10,5.8,
A-2641616,3,40.718811,-111.871346,Salt Lake City,Salt Lake,UT,68,,37,30.05,10,12.7,
A-346395,3,34.120953,-117.890091,Azusa,Los Angeles,CA,55.4,,47,30.22,10,,
A-456249,2,37.972084,-121.337837,Stockton,San Joaquin,CA,93,,33,29.71,10,15,
A-401058,2,37.580231,-120.943932,Ceres,Stanislaus,CA,82.9,,41,29.92,10,6.9,
A-1535186,2,34.58017,-79.545174,Clio,Marlboro,SC,44.6,39.7,100,29.9,3,9.2,
A-3813035,2,34.034017,-118.026972,Whittier,Los Angeles,CA,58,58,60,29.85,10,0,0
A-1868898,2,35.458836,-97.618843,Oklahoma City,Oklahoma,OK,73.9,,93,30.08,5,5.8,0.09
A-2377233,2,30.22529,-97.768311,Austin,Travis,TX,18,11.1,60,30.81,10,4.6,
A-1593341,2,33.999271,-117.871292,Walnut,Los Angeles,CA,51.8,,82,30.12,10,,
A-2182765,2,41.120262,-95.966568,Bellevue,Sarpy,NE,70.2,,37,29.65,10,6.9,
A-2514637,3,35.751511,-78.701134,Raleigh,Wake,NC,30,,92,30.31,10,,
A-1312657,2,40.697933,-75.172653,Phillipsburg,Warren,NJ,72,72,88,29.41,4,0,0
A-1013772,2,29.685181,-95.298691,Houston,Harris,TX,46,40,71,30.45,10,13,0
A-4079771,2,40.26617,-77.04955,Mechanicsburg,Cumberland,PA,30,24.1,66,30.56,8,5.8,
A-2261283,2,30.40774,-91.001045,Baton Rouge,East Baton Rouge,LA,55.9,,60,29.86,10,11.5,
A-1698373,2,40.141071,-75.116508,Willow Grove,Montgomery,PA,37,32.4,67,30.31,10,5.8,
A-4038756,4,43.00276,-83.74934,Flint,Genesee,MI,81,,52,29.91,10,6.9,
A-3934621,2,40.71816,-111.879733,Salt Lake City,Salt Lake,UT,27,,89,30.21,9,,
A-3599427,2,38.93368,-76.9188,Hyattsville,Prince George's,MD,42,40,85,29.88,10,5,0
A-1553147,2,42.447552,-71.437592,Acton,Middlesex,MA,23,14.7,65,30.2,10,6.9,0
A-1598801,2,29.867266,-95.56385,Houston,Harris,TX,46.9,,86,30.05,10,10.4,
A-3109030,2,34.096445,-118.812523,Malibu,Los Angeles,CA,60,60,67,29.82,10,8,0
A-3272200,2,32.742594,-97.224229,Fort Worth,Tarrant,TX,52,52,69,29.48,10,8,0
A-1757622,2,41.884491,-87.624435,Chicago,Cook,IL,21.9,8.7,53,30.46,10,15,
A-2053923,2,35.861282,-78.600441,Raleigh,Wake,NC,84.9,,53,30.14,10,4.6,
A-859026,2,32.880165,-96.821068,Dallas,Dallas,TX,45,41,56,29.74,10,8,0
A-2038705,2,29.728609,-95.54528,Houston,Harris,TX,82.4,,74,29.86,10,4.6,
A-3376930,2,45.596515,-109.261367,Columbus,Stillwater,MT,10,10,80,26.69,10,0,0
A-976831,2,34.857304,-81.008507,Rock Hill,York,SC,43,38,58,29.33,10,9,0
A-1835483,2,47.873016,-122.273834,Lynnwood,Snohomish,WA,53.1,,83,30.26,10,4.6,
A-87828,3,33.918118,-118.10453,Norwalk,Los Angeles,CA,79,,48,29.87,10,4.6,
A-2029649,2,33.797096,-84.368988,Atlanta,Fulton,GA,87.1,,44,29.98,10,9.2,
A-1593029,2,47.544853,-122.333679,Seattle,King,WA,37.9,,89,29.34,10,,
A-3186840,2,33.18941,-117.276359,Vista,San Diego,CA,57,57,81,29.61,10,3,0
A-1314944,2,42.747929,-73.700867,Watervliet,Albany,NY,75,75,64,29.44,10,9,0
A-2358313,2,39.824863,-86.159195,Indianapolis,Marion,IN,28.9,25.2,92,30.29,1,3.5,
A-4113237,2,34.18731,-118.32168,Burbank,Los Angeles,CA,50,,36,30.05,10,17.3,
A-2935892,2,43.09465,-75.74297,Canastota,Madison,NY,61,,81,29.91,10,8.1,
A-1851608,2,35.166588,-120.689835,Pismo Beach,San Luis Obispo,CA,52,,86,30.02,10,6.9,
A-755947,3,38.849834,-77.789383,The Plains,Fauquier,VA,76,76,85,29.74,10,9,0
A-565138,3,41.880512,-87.645821,Chicago,Cook,IL,47,41,34,29.52,10,14,0
A-87781,2,34.037781,-118.086281,Montebello,Los Angeles,CA,73.4,,65,29.91,8,,
A-2403255,2,37.276985,-122.007477,Saratoga,Santa Clara,CA,46.9,,80,30.18,10,,
A-2791539,3,39.39882,-76.55215,Parkville,Baltimore County,MD,78.8,,74,30.08,10,5.8,
A-1815044,3,32.930176,-80.689758,Walterboro,Colleton,SC,73.4,,100,29.95,10,,
A-2721165,2,37.749822,-122.20459,Oakland,Alameda,CA,75,,46,29.97,10,13.8,
A-1448336,2,38.481682,-122.851517,Forestville,Sonoma,CA,58,58,78,29.72,10,8,0
A-3402656,2,37.756437,-79.410113,Lexington,Rockbridge,VA,33,22,96,25.97,0.5,18,0
A-1636516,3,34.148209,-118.083794,Pasadena,Los Angeles,CA,,,,,,,
A-1448401,3,33.974037,-118.080109,Whittier,Los Angeles,CA,58,58,78,29.81,10,0,0
A-1021318,3,38.975765,-94.71273,Overland Park,Johnson,KS,23,13,100,28.8,2,9,0
A-1252671,2,40.279301,-75.561913,Gilbertsville,Montgomery,PA,70,70,100,29.52,7,0,0
A-2840352,2,33.88037,-117.56958,Corona,Riverside,CA,69.1,,58,29.9,10,10.4,
A-1707007,2,35.440788,-80.856567,Huntersville,Mecklenburg,NC,55.4,,26,30.16,10,,
A-170754,2,42.359612,-87.89492,Waukegan,Lake,IL,64,,84,29.84,10,12.7,
A-2158830,2,41.120975,-74.007156,Nanuet,Rockland,NY,68,,81,30.16,8,5.8,
A-1820793,3,41.205257,-96.094177,Omaha,Douglas,NE,35.2,27.6,91,30.13,1.5,10.4,0.01
A-1169913,3,30.423964,-91.156609,Baton Rouge,East Baton Rouge,LA,91,91,50,29.86,10,0,0
A-662581,3,47.674694,-122.32093,Seattle,King,WA,52,52,53,30.45,10,6,0
A-244781,3,40.670452,-75.213974,Easton,Northampton,PA,55,,89,29.91,9,5.8,
A-2152783,2,38.538242,-121.473648,Sacramento,Sacramento,CA,62.1,,67,30.11,10,5.8,
A-1632484,2,35.222935,-80.641159,Charlotte,Mecklenburg,NC,30,23.2,56,30.17,10,6.9,
A-4182501,2,40.974833,-73.868589,Yonkers,Westchester,NY,53,53,89,29.62,10,6,0
A-1389602,3,34.098946,-80.957726,Columbia,Richland,SC,67,67,73,29.73,10,3,0
A-332558,2,32.309151,-96.467392,Ennis,Ellis,TX,42.8,,60,30.02,10,,
A-2110940,2,35.141422,-80.931763,Charlotte,Mecklenburg,NC,78.1,,36,30.01,10,6.9,
A-1747299,2,32.740009,-96.758446,Dallas,Dallas,TX,55.9,,80,30.08,10,6.9,
A-3180469,2,33.861417,-78.660746,Little River,Horry,SC,47,44,100,30.15,10,6,0
A-2265968,2,35.238907,-80.884537,Charlotte,Mecklenburg,NC,57,,25,30.1,10,13.8,
A-1943731,2,37.647533,-122.419632,South San Francisco,San Mateo,CA,55,,89,29.96,10,15,
A-2963958,2,41.510311,-74.208552,Montgomery,Orange,NY,20,20,74,29.92,10,0,0
A-738568,2,36.705841,-119.45742,Sanger,Fresno,CA,89,89,39,29.5,2,5,0
A-1986800,3,33.17149,-87.422653,Cottondale,Tuscaloosa,AL,77,,90,29.97,9,3.5,0.03
A-1082967,2,33.407051,-112.012611,Phoenix,Maricopa,AZ,82,82,9,28.76,10,7,0
A-2833858,2,34.36443,-117.43155,Hesperia,San Bernardino,CA,50,,71,30.07,10,15,
A-1936603,2,43.036289,-83.518036,Davison,Genesee,MI,73,,79,29.91,10,4.6,
A-3174926,2,40.024384,-74.823879,Mount Holly,Burlington,NJ,25,15,88,29.71,5,10,0
A-3405779,2,38.957937,-76.865211,Lanham,Prince George's,MD,52,52,19,30,10,6,0
A-1844191,2,34.218552,-81.500923,Prosperity,Newberry,SC,,,,,,,
A-3529085,2,34.029869,-118.392458,Los Angeles,Los Angeles,CA,65,65,78,29.66,10,5,0
A-2913197,2,33.87578,-118.100723,Cerritos,Los Angeles,CA,77,,31,29.85,10,9.2,
A-2006811,3,32.934864,-80.047485,Charleston,Charleston,SC,81,,91,30.08,10,8.1,0
A-1078440,2,40.774761,-73.015388,Patchogue,Suffolk,NY,65,65,32,30.17,10,9,0
A-1932840,2,35.501736,-97.534309,Oklahoma City,Oklahoma,OK,86,,49,30.06,10,11.5,
A-1779136,3,33.773251,-118.039406,Westminster,Orange,CA,65.5,,79,30.2,10,3.5,
A-2460689,3,33.462032,-112.065254,Phoenix,Maricopa,AZ,71.1,,12,30.1,10,,
A-1778410,2,32.720989,-97.062408,Arlington,Tarrant,TX,55.8,,60,30.09,10,5.8,
A-3460818,2,42.65997,-122.69933,Trail,Jackson,OR,88,88,22,28.63,10,6,0
A-1228341,3,33.547401,-117.673027,Mission Viejo,Orange,CA,79,79,54,29.8,10,6,0
A-665741,3,41.552563,-87.888824,Mokena,Will,IL,40,36,83,29.2,10,6,0
A-583621,3,37.876335,-84.333389,Richmond,Madison,KY,,,,,,,
A-2695159,2,29.614429,-95.210312,Houston,Harris,TX,91,,63,30.08,10,6.9,0
A-2976280,2,25.959157,-80.169381,Miami,Miami-Dade,FL,72,72,100,30.04,10,3,0
A-2619828,2,39.782375,-104.848839,Denver,Denver,CO,49.1,,76,29.96,10,6.9,
A-885422,3,44.919559,-93.27449,Minneapolis,Hennepin,MN,10,-6,58,29.34,10,14,0
A-1441833,2,35.233704,-80.600342,Charlotte,Mecklenburg,NC,65,65,90,29.51,7,6,0
A-1651675,2,41.775822,-73.701614,Millbrook,Dutchess,NY,25,19.3,85,29.35,9,4.6,
